id,name,sku,price,regular_price,sale_price,currency,in_stock,permalink,short_description,description,categories,images,image_urls,image_local_paths,primary_image_local
1989,כבל טעינה מהירה טייפ סי,7290110476649,39,39,39,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%9e%d7%94%d7%99%d7%a8%d7%94-%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99/,,"<div class=""elementor-element elementor-element-b9e9f31 elementor-widget elementor-widget-woocommerce-product-content"" data-id=""b9e9f31"" data-element_type=""widget"" data-widget_type=""woocommerce-product-content.default"">
<div class=""elementor-widget-container"">
<p>כבל סינכרון וטעינה בגימור NYLON BRAIDED, למכשירים עם חיבור טייפ סי. תומך בטעינה מהירה, אורך 1.8 מטר, עובי 4 מ&#8221;מ.</p>
</div>
</div>
<div class=""elementor-element elementor-element-55ae38d product_icons ProductProp elementor-widget elementor-widget-shortcode"" data-id=""55ae38d"" data-element_type=""widget"" data-widget_type=""shortcode.default"">
<div class=""elementor-widget-container"">
<div class=""elementor-shortcode"">
<div></div>
</div>
</div>
</div>",,"https://artos.co.il/wp-content/uploads/2021/06/729011047664996024_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476649-169173_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476649-261538_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476649-340011_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476649-451944_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/729011047664996024_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476649-169173_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476649-261538_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476649-340011_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476649-451944_nobg.png,artos_assets/images/1989_00_bcc0473ee8.png|artos_assets/images/1989_01_8ded75c89b.png|artos_assets/images/1989_02_cbea814967.png|artos_assets/images/1989_03_dd984802d7.png|artos_assets/images/1989_04_145c1f990d.png,artos_assets/images/1989_00_bcc0473ee8.png
1988,כבל טעינה מהירה מיקרו USB,7290110476632,39,39,39,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%9e%d7%94%d7%99%d7%a8%d7%94-%d7%9e%d7%99%d7%a7%d7%a8%d7%95-usb/,,"<div class=""elementor-element elementor-element-b9e9f31 elementor-widget elementor-widget-woocommerce-product-content"" data-id=""b9e9f31"" data-element_type=""widget"" data-widget_type=""woocommerce-product-content.default"">
<div class=""elementor-widget-container"">
<p>כבל סינכרון וטעינה בגימור NYLON BRAIDED, למכשירים עם חיבור מיקרו USB. תומך בטעינה מהירה, אורך 1.8 מטר, עובי 4 מ&#8221;מ.</p>
<p>&nbsp;</p>
</div>
</div>
<div class=""elementor-element elementor-element-55ae38d product_icons ProductProp elementor-widget elementor-widget-shortcode"" data-id=""55ae38d"" data-element_type=""widget"" data-widget_type=""shortcode.default"">
<div class=""elementor-widget-container"">
<div class=""elementor-shortcode"">
<div></div>
</div>
</div>
</div>",,"https://artos.co.il/wp-content/uploads/2021/06/7290110476632-131207_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476632-293364_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476632-375288_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476632-456384_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476632-131207_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476632-293364_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476632-375288_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476632-456384_nobg.png,artos_assets/images/1988_00_42f9cb16a8.png|artos_assets/images/1988_01_b82062bcee.png|artos_assets/images/1988_02_f49351b6be.png|artos_assets/images/1988_03_2485dfbec4.png,artos_assets/images/1988_00_42f9cb16a8.png
1987,כבל טעינה מהירה אייפון,7290110476625,39,39,39,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%9e%d7%94%d7%99%d7%a8%d7%94-%d7%90%d7%99%d7%99%d7%a4%d7%95%d7%9f/,,"<p>כבל סינכרון וטעינה בגימור NYLON BRAIDED, תומך בטעינה מהירה, אורך 1.8 מטר, עובי 4 מ&#8221;מ.</p>",,"https://artos.co.il/wp-content/uploads/2021/06/7290110476625-166831_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476625-230631_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476625-317146_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476625-488001_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476625-166831_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476625-230631_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476625-317146_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476625-488001_nobg.png,artos_assets/images/1987_00_52afa6fc1f.png|artos_assets/images/1987_01_afd8284cf9.png|artos_assets/images/1987_02_07488cdbfa.png|artos_assets/images/1987_03_3f92eb4f4a.png,artos_assets/images/1987_00_52afa6fc1f.png
1985,כבל מטאלי טייפ סי לטייפ סי,7290110476618,49,49,49,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%9e%d7%98%d7%90%d7%9c%d7%99-%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99-%d7%9c%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99/,,"<p>כבל סינכרון וטעינה בעיצוב מטאלי מסוג TYPE C TO TYPE C</p>
<p>תומך בטעינה מהירה</p>
<p>&nbsp;</p>",,"https://artos.co.il/wp-content/uploads/2021/06/729011047661898973_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476618-165346_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476618-281704_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476618-344563_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/729011047661898973_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476618-165346_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476618-281704_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476618-344563_nobg.png,artos_assets/images/1985_00_5f9a2f0d54.png|artos_assets/images/1985_01_bbabfd7cbc.png|artos_assets/images/1985_02_7120262d57.png|artos_assets/images/1985_03_18aed5f1de.png,artos_assets/images/1985_00_5f9a2f0d54.png
1983,כבל מטאלי טייפ סי,7290110476601,39,39,39,ILS,False,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%9e%d7%98%d7%90%d7%9c%d7%99-%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99/,,,,"https://artos.co.il/wp-content/uploads/2021/06/729011047660169974_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476601-112335_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476601-261476_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476601-386553_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/729011047660169974_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476601-112335_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476601-261476_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476601-386553_nobg.png,artos_assets/images/1983_00_fed29d826b.png|artos_assets/images/1983_01_1dc6ea8abc.png|artos_assets/images/1983_02_1b2aafd9cd.png|artos_assets/images/1983_03_db80400d20.png,artos_assets/images/1983_00_fed29d826b.png
1981,כבל מטאלי מיקרו USB,7290110476595,39,39,39,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%9e%d7%98%d7%90%d7%9c%d7%99-%d7%9e%d7%99%d7%a7%d7%a8%d7%95-usb/,,,,"https://artos.co.il/wp-content/uploads/2021/06/729011047659593575_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476595-178632_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476595-269527_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476595-388941_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/729011047659593575_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476595-178632_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476595-269527_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476595-388941_nobg.png,artos_assets/images/1981_00_7183e092fa.png|artos_assets/images/1981_01_e01a3c96bd.png|artos_assets/images/1981_02_2b0db94d31.png|artos_assets/images/1981_03_747490b0a1.png,artos_assets/images/1981_00_7183e092fa.png
1979,כבל מטאלי אייפון,7290110476588,49,49,49,ILS,True,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%9e%d7%98%d7%90%d7%9c%d7%99-%d7%90%d7%99%d7%99%d7%a4%d7%95%d7%9f/,,"<p>כבל סינכרון וטעינה בעיצוב מטאלי, תומך בטעינה מהירה, אורך 1.8 מטר, עובי 3.5 מ&#8221;מ.</p>",,"https://artos.co.il/wp-content/uploads/2021/06/729011047658868456_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476588-118119_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476588-241470_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476588-367745_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/729011047658868456_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476588-118119_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476588-241470_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476588-367745_nobg.png,artos_assets/images/1979_00_6352407b13.png|artos_assets/images/1979_01_2bfac104c3.png|artos_assets/images/1979_02_c5a2ff1e7c.png|artos_assets/images/1979_03_a1b60a72e2.png,artos_assets/images/1979_00_6352407b13.png
1977,מטען רכב קואלקום,7290110476571,69,69,69,ILS,True,https://artos.co.il/product/%d7%9e%d7%98%d7%a2%d7%9f-%d7%a8%d7%9b%d7%91-%d7%a7%d7%95%d7%90%d7%9c%d7%a7%d7%95%d7%9d/,,"<p>מטען רכב בעיצוב אלומיניום עם יציאת QUALCOMM 3.0 ויציאת PD נוספת מביא איתו הטענה במהירות שיא.<br />
מתאים למגוון רחב של מכשירים, לרבות מכשירים התומכים בטכנולוגיית טעינת PD.<br />
שתי יציאות 3A כ&#8221;א, 36W &#8211; טעינה במהירות שיא.</p>",מטענים,https://artos.co.il/wp-content/uploads/2021/06/7290110476571-scaled50521_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/7290110476571-scaled50521_nobg.png,artos_assets/images/1977_00_4cccc9c4d7.png,artos_assets/images/1977_00_4cccc9c4d7.png
1975,מעמד טעינה אלחוטי מגנטי,7290110476564,39,79,39,ILS,False,https://artos.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99-%d7%9e%d7%92%d7%a0%d7%98%d7%99/,,"<p>מעמד טעינה אלחוטית מגנטי הנצמד לטלפון, להמשך עבודה נוחה גם בזמן הטעינה, 15W &#8211; טעינה מהירה.<br />
מתאים לכל המכשירים בעלי פונקציית QI &#8211; טעינה אלחוטית, לרבות אייפון 12, גלקסי S20, טבעת מגנטית נוספת להדבקה על כיסוי הטלפון, המאפשרת טעינה אלחוטית ללא הורדת כיסוי הטלפון, חיבור TYPE C, המתאים לשימוש עם מטען טעינה מהירה מסוג PD.</p>",מטענים,https://artos.co.il/wp-content/uploads/2021/06/7290110476564-scaled55772_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/7290110476564-scaled55772_nobg.png,artos_assets/images/1975_00_bda5e7c4da.png,artos_assets/images/1975_00_bda5e7c4da.png
1973,תיק שלוקר 3 ליטרים,7290110476557,79,99,79,ILS,False,https://artos.co.il/product/%d7%aa%d7%99%d7%a7-%d7%a9%d7%9c%d7%95%d7%a7%d7%a8-3-%d7%9c%d7%99%d7%98%d7%a8%d7%99%d7%9d/,,"<p>תיק גב עם מיכל מים פנימי בנפח 3 ליטרים, קשית נשלפת לשתייה נוחה, ללא צורך בהורדת התיק במהלך הטיול, פקק רחב למילוי נוח של המים.<br />
התיק העשוי מבד אוקספורד 600D איכותי.</p>","מבצעי קיץ, פתרונות שתיה בשטח, קמפינג",https://artos.co.il/wp-content/uploads/2021/06/729011047655765612_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/729011047655765612_nobg.png,artos_assets/images/1973_00_25a1e7e88c.png,artos_assets/images/1973_00_25a1e7e88c.png
1967,גרילנדה 8 מטרים עם פאנל סולארי,7290110476496,179,199,179,ILS,False,https://artos.co.il/product/%d7%92%d7%a8%d7%99%d7%9c%d7%a0%d7%93%d7%94-8-%d7%9e%d7%98%d7%a8%d7%99%d7%9d-%d7%a2%d7%9d-%d7%a4%d7%90%d7%a0%d7%9c-%d7%a1%d7%95%d7%9c%d7%90%d7%a8%d7%99/,,"<p>גרילנדה באורך 8.2 מטרים עם 12 נורות לד המותקנות בגרילנדה עצמה<br />
נורות לד העשויות מפלסטיק מסוג S14, צבע לבן חם, טמפרטורה 2700K, סוג הברגה E27<br />
נורות חסינות למים בדרגת IP65 ואינן מתנפצות<br />
עוצמת כל נורה &#8211; 50 לומנס<br />
עוצמת תאורה כוללת של כל הנורות ביחד על הגרילנדה &#8211; 10 וואט<br />
עובדת על כבל פאנל סולארי נטען &#8211; אין צורך בחיבור לחשמל הקיר. פאנל סולארי 2W המספיק לעד 6 שעות של תאורה רצופה, זמן טעינת הפנאל הסולארי ע&#8221;י חשיפה לאור השמש &#8211; 8 שעות, סוללת ליתיום נטענת 3.7V 2200MAH. מרווח של חצי מטר בין כל נורה</p>","קמפינג, תאורת שטח","https://artos.co.il/wp-content/uploads/2021/06/7290110476496-439055_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-1-scaled.jpg, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-2-scaled16761_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-3-scaled91013_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-439055_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-5-scaled12141_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476496-6-scaled37426_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476496-439055_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-1-scaled.jpg|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-2-scaled16761_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-3-scaled91013_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-439055_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-5-scaled12141_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476496-6-scaled37426_nobg.png,artos_assets/images/1967_00_becdaf8ea6.png|artos_assets/images/1967_01_0425ef8372.jpg|artos_assets/images/1967_02_b570bb8242.png|artos_assets/images/1967_03_3c9fd7cc41.png|artos_assets/images/1967_04_becdaf8ea6.png|artos_assets/images/1967_05_db488b9d5b.png|artos_assets/images/1967_06_88734a02f2.png,artos_assets/images/1967_00_becdaf8ea6.png
1966,סוללת אלקליין 9V,7290110476434,15,15,15,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%99%d7%99%d7%9f-9v/,,,"סוללות, שונות","https://artos.co.il/wp-content/uploads/2021/06/7290110476434-1-scaled19168_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476434-216003_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476434-3-scaled87015_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476434-428249_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476434-526068_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476434-1-scaled19168_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476434-216003_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476434-3-scaled87015_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476434-428249_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476434-526068_nobg.png,artos_assets/images/1966_00_7b61e11e9a.png|artos_assets/images/1966_01_a65c33b2db.png|artos_assets/images/1966_02_f0ceaa5bc1.png|artos_assets/images/1966_03_129a00827a.png|artos_assets/images/1966_04_81e0482100.png,artos_assets/images/1966_00_7b61e11e9a.png
1965,שתי סוללות אלקליין C,7290110476427,15,15,15,ILS,False,https://artos.co.il/product/%d7%a9%d7%aa%d7%99-%d7%a1%d7%95%d7%9c%d7%9c%d7%95%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%99%d7%99%d7%9f-c/,,,"סוללות, שונות","https://artos.co.il/wp-content/uploads/2021/06/7290110476427-182436_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476427-246936_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476427-312721_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476427-182436_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476427-246936_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476427-312721_nobg.png,artos_assets/images/1965_00_8b403d463b.png|artos_assets/images/1965_01_7677d86573.png|artos_assets/images/1965_02_93f5f78064.png,artos_assets/images/1965_00_8b403d463b.png
1963,ארבע סוללות אלקליין AAA,7290110476410,15,15,15,ILS,True,https://artos.co.il/product/%d7%90%d7%a8%d7%91%d7%a2-%d7%a1%d7%95%d7%9c%d7%9c%d7%95%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%99%d7%99%d7%9f-aaa/,,,"סוללות, שונות",https://artos.co.il/wp-content/uploads/2021/06/4891199027659-4-scaled89783_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/4891199027659-4-scaled89783_nobg.png,artos_assets/images/1963_00_a1469ac772.png,artos_assets/images/1963_00_a1469ac772.png
1962,ארבע סוללות אלקליין AA,7290110476403,15,15,15,ILS,True,https://artos.co.il/product/%d7%90%d7%a8%d7%91%d7%a2-%d7%a1%d7%95%d7%9c%d7%9c%d7%95%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%99%d7%99%d7%9f-aa/,,,"סוללות, שונות",https://artos.co.il/wp-content/uploads/2021/06/7290110476403-61267_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/7290110476403-61267_nobg.png,artos_assets/images/1962_00_ec84d4c77e.png,artos_assets/images/1962_00_ec84d4c77e.png
1960,שמונה + ארבע סוללות אלקליין AA+AAA,7290110476397,25,25,25,ILS,True,https://artos.co.il/product/%d7%a9%d7%9e%d7%95%d7%a0%d7%94-%d7%90%d7%a8%d7%91%d7%a2-%d7%a1%d7%95%d7%9c%d7%9c%d7%95%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%99%d7%99%d7%9f-aaaaa/,,,"סוללות, שונות","https://artos.co.il/wp-content/uploads/2021/06/7290110476397-scaled95280_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476397-1-scaled42556_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476397-2-scaled34002_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476397-323429_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476397-428277_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476397-576151_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476397-scaled95280_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476397-1-scaled42556_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476397-2-scaled34002_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476397-323429_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476397-428277_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476397-576151_nobg.png,artos_assets/images/1960_00_29ef8f6e99.png|artos_assets/images/1960_01_6431954375.png|artos_assets/images/1960_02_c468cba696.png|artos_assets/images/1960_03_052babd19d.png|artos_assets/images/1960_04_7e981f17a1.png|artos_assets/images/1960_05_56d2f43cfd.png,artos_assets/images/1960_00_29ef8f6e99.png
1959,גרילנדה 8 מטרים עם חיבור USB,7290110476380,99,149,99,ILS,True,https://artos.co.il/product/%d7%92%d7%a8%d7%99%d7%9c%d7%a0%d7%93%d7%94-8-%d7%9e%d7%98%d7%a8%d7%99%d7%9d-%d7%a2%d7%9d-%d7%97%d7%99%d7%91%d7%95%d7%a8-usb/,,"<p>גרילנדה באורך 8.2 מטר עם 12 נורות לד המותקנות בגרילנדה עצמה ועוד נורה ספייר נוספת הכלולה בערכה<br />
נורות לד העשויות מפלסטיק מסוג S14 ,צבע לבן חם, טמפרטורה 2700K ,סוג הברגה E27<br />
נורות חסינות למים בדרגת IP65 ואינן מתנפצות<br />
עוצמת כל נורה &#8211; 70 לומנס<br />
עוצמת תאורה כוללת של כל הנורות ביחד על הגרילנדה &#8211; 10 וואט<br />
עובדת על כבל USB &#8211; אין צורך בחיבור לחשמל הקיר!<br />
כבל USB ארוך במיוחד &#8211; 2.2 מטר! מרווח של חצי מטר בין כל נורה</p>","מבצעי חגים, קמפינג, תאורת שטח",https://artos.co.il/wp-content/uploads/2021/06/729011047638014402_nobg.png,https://artos.co.il/wp-content/uploads/2021/06/729011047638014402_nobg.png,artos_assets/images/1959_00_94ba381ddc.png,artos_assets/images/1959_00_94ba381ddc.png
1953,רמקול נייד בעיצוב אלגנטי,7290110476328,99,99,99,ILS,True,https://artos.co.il/product/%d7%a8%d7%9e%d7%a7%d7%95%d7%9c-%d7%a0%d7%99%d7%99%d7%93-%d7%91%d7%a2%d7%99%d7%a6%d7%95%d7%91-%d7%90%d7%9c%d7%92%d7%a0%d7%98%d7%99/,,<p>רמקול נייד נטען בעיצוב אלגנטי. עוצמה &#8211; 10W. חיבור בלוטוס מובנה. פונקציית TWS המאפשרת שמיעת מוזיקה מ2 רמקולים מאותו סוג בו זמנית. נטען באמצעות כבל הטעינה מסוג USB הכלול בערכה. כניסת AUX. כניסה לכרטיס זכרון מסוג TF. עד 6 שעות עבודה אלחוטית בווליום בינוני. זמן טעינת הרמקול &#8211; 2.5 שעות. מידות הרמקול &#8211; 14*13*12 ס&#8221;מ</p>,"סאונד ובידוריות, רמקולים","https://artos.co.il/wp-content/uploads/2021/06/7290110476328-153841_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476328-294176_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476328-320381_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476328-153841_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476328-294176_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476328-320381_nobg.png,artos_assets/images/1953_00_0f905c5e18.png|artos_assets/images/1953_01_5f78796287.png|artos_assets/images/1953_02_710812d075.png,artos_assets/images/1953_00_0f905c5e18.png
1951,מעמד סלפי עם חיישן תנועה,7290110476311,69,69,69,ILS,True,https://artos.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a1%d7%9c%d7%a4%d7%99-%d7%a2%d7%9d-%d7%97%d7%99%d7%99%d7%a9%d7%9f-%d7%aa%d7%a0%d7%95%d7%a2%d7%94/,,"<p>עמד סלפי עם פונקציית זיהוי פנים, המאפשרת מעקב אוטומטי אחר תנועת המשתמש<br />
אפליקציה מובנית המאפשרת לייב סטרימינג בפייסבוק ואינסטגרם<br />
אפליקציה מותאמת למכשירי אפל ואנדרואיד עם למעלה מ50000 הורדות<br />
מתאים לשיחות זום וסקייפ<br />
עובד על 3 סוללות אצבע מסוג AA</p>","גאדג'טים, שונות","https://artos.co.il/wp-content/uploads/2021/06/7290110476311-scaled65763_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476311-1-scaled39984_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476311-2-scaled70946_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476311-3-scaled56162_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476311-4-scaled73328_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476311-5-scaled80716_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476311-scaled65763_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476311-1-scaled39984_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476311-2-scaled70946_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476311-3-scaled56162_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476311-4-scaled73328_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476311-5-scaled80716_nobg.png,artos_assets/images/1951_00_cb7408e5c4.png|artos_assets/images/1951_01_e2d50fa7c3.png|artos_assets/images/1951_02_0e0eb1edda.png|artos_assets/images/1951_03_7b10d4c572.png|artos_assets/images/1951_04_db5467e479.png|artos_assets/images/1951_05_1f510a08c0.png,artos_assets/images/1951_00_cb7408e5c4.png
1939,קומבו צידניות קשיחות 35 + 15 ליטרים,7290110476205,199,199,199,ILS,True,https://artos.co.il/product/%d7%a7%d7%95%d7%9e%d7%91%d7%95-%d7%a6%d7%99%d7%93%d7%a0%d7%99%d7%95%d7%aa-%d7%a7%d7%a9%d7%99%d7%97%d7%95%d7%aa-35-15-%d7%9c%d7%99%d7%98%d7%a8%d7%99%d7%9d/,,"<p>סט 2 צידניות קשיחות בנפח 35 ליטר ו15 ליטרים, הנכנסות אחת בשניה. עשוי מפוליאוריתן איכותי השומר על חום וקור זמן רב, ידית נשיאה נוחה לכל צידנית</p>","מבצעי עצמאות, צידניות, קמפינג","https://artos.co.il/wp-content/uploads/2021/06/7290110476205-3-scaled55614_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-1-scaled81371_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-2-scaled96100_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-3-scaled55614_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-4-scaled18642_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-5-scaled71807_nobg.png, https://artos.co.il/wp-content/uploads/2021/06/7290110476205-6-scaled89431_nobg.png",https://artos.co.il/wp-content/uploads/2021/06/7290110476205-3-scaled55614_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-1-scaled81371_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-2-scaled96100_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-3-scaled55614_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-4-scaled18642_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-5-scaled71807_nobg.png|https://artos.co.il/wp-content/uploads/2021/06/7290110476205-6-scaled89431_nobg.png,artos_assets/images/1939_00_17e9c203f7.png|artos_assets/images/1939_01_d399641a57.png|artos_assets/images/1939_02_4212ee53d9.png|artos_assets/images/1939_03_17e9c203f7.png|artos_assets/images/1939_04_b5a158c607.png|artos_assets/images/1939_05_e913a6e23f.png|artos_assets/images/1939_06_463e9c10ab.png,artos_assets/images/1939_00_17e9c203f7.png
